file_03,class,kind,obf_fqn,status
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$MemoryWriterFactory.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$MemoryWriterFactory,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$ReadEventMemoryLogicBoolean.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$ReadEventMemoryLogicBoolean,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$ReadUnitMemoryLogicBoolean.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$ReadUnitMemoryLogicBoolean,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableData.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableData,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataArray.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataArray,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataBoolArray.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataBoolArray,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataBoolean.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataBoolean,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNull.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataNull,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumber.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataNumber,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataNumberArray,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataString,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataUnit,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDataUnitArray,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableDefinition,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableMapping,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope$VariableName,jar-ok
com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope.java,VariableScope,obf-direct,com.corrodinggames.rts.game.units.custom.logicBooleans.VariableScope,jar-ok
com/corrodinggames/rts/game/units/custom/resources/c.java,c,obf-filename,com.corrodinggames.rts.game.units.custom.resources.c,jar-ok
com/corrodinggames/rts/game/units/custom/resources/CommandSlotBase.java,CommandSlotBase,semantic,com.corrodinggames.rts.game.units.custom.d.a,jar-ok
com/corrodinggames/rts/game/units/custom/resources/CustomActionBase.java,CustomActionBase,semantic,com.corrodinggames.rts.game.units.custom.a.a.a,jar-ok
com/corrodinggames/rts/game/units/custom/resources/d.java,d,obf-filename,com.corrodinggames.rts.game.units.custom.resources.d,jar-ok
com/corrodinggames/rts/game/units/custom/resources/ResourceComponent.java,ResourceComponent,semantic,com.corrodinggames.rts.game.units.custom.d.b,jar-ok
com/corrodinggames/rts/game/units/debug/DataValue$1.java,DataValue,no-map,,
com/corrodinggames/rts/game/units/debug/DataValue$2.java,DataValue,no-map,,
com/corrodinggames/rts/game/units/debug/FactoryAction1.java,FactoryAction1,semantic,com.corrodinggames.rts.game.units.h.a,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction2.java,FactoryAction2,semantic,com.corrodinggames.rts.game.units.h.b,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction3.java,FactoryAction3,semantic,com.corrodinggames.rts.game.units.h.c,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction4.java,FactoryAction4,semantic,com.corrodinggames.rts.game.units.h.d,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction5$1.java,FactoryAction5,semantic,com.corrodinggames.rts.game.units.h.e,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction5$2.java,FactoryAction5,semantic,com.corrodinggames.rts.game.units.h.e,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction5.java,FactoryAction5,semantic,com.corrodinggames.rts.game.units.h.e,jar-ok
com/corrodinggames/rts/game/units/debug/FactoryAction6.java,FactoryAction6,semantic,com.corrodinggames.rts.game.units.h.f,jar-ok
com/corrodinggames/rts/game/units/pathfinding/CircleFilter.java,CircleFilter,semantic,com.corrodinggames.rts.game.units.f.g,jar-ok
com/corrodinggames/rts/game/units/pathfinding/LineFilter.java,LineFilter,semantic,com.corrodinggames.rts.game.units.f.h,jar-ok
com/corrodinggames/rts/game/units/pathfinding/QueryResult.java,QueryResult,semantic,com.corrodinggames.rts.game.units.f.f,jar-ok
com/corrodinggames/rts/game/units/pathfinding/RectFilter.java,RectFilter,semantic,com.corrodinggames.rts.game.units.f.d,jar-ok
com/corrodinggames/rts/game/units/pathfinding/SpatialCallback.java,SpatialCallback,semantic,com.corrodinggames.rts.game.units.f.j,jar-ok
com/corrodinggames/rts/game/units/pathfinding/SpatialGrid.java,SpatialGrid,semantic,com.corrodinggames.rts.game.units.f.c,jar-ok
com/corrodinggames/rts/game/units/pathfinding/SpatialGridCell.java,SpatialGridCell,semantic,com.corrodinggames.rts.game.units.f.a,jar-ok
com/corrodinggames/rts/game/units/pathfinding/SpatialQuery.java,SpatialQuery,semantic,com.corrodinggames.rts.game.units.f.i,jar-ok
com/corrodinggames/rts/game/units/pathfinding/UnitArrayList.java,UnitArrayList,semantic,com.corrodinggames.rts.game.units.f.b,jar-ok
com/corrodinggames/rts/game/units/pathfinding/UnitFilter.java,UnitFilter,semantic,com.corrodinggames.rts.game.units.f.e,jar-ok
com/corrodinggames/rts/game/units/projectiles/AbstractBuildingBase.java,AbstractBuildingBase,semantic,com.corrodinggames.rts.game.units.e.j,jar-ok
com/corrodinggames/rts/game/units/projectiles/AbstractSubBuilding.java,AbstractSubBuilding,semantic,com.corrodinggames.rts.game.units.e.h,jar-ok
com/corrodinggames/rts/game/units/projectiles/ActionAddCredits$1.java,ActionAddCredits,semantic,com.corrodinggames.rts.game.units.i,jar-ok
com/corrodinggames/rts/game/units/projectiles/ActionAddCredits$2.java,ActionAddCredits,semantic,com.corrodinggames.rts.game.units.i,jar-ok
com/corrodinggames/rts/game/units/projectiles/Building.java,Building,semantic,com.corrodinggames.rts.game.units.e.c,jar-ok
com/corrodinggames/rts/game/units/projectiles/ExtractorBuilding.java,ExtractorBuilding,semantic,com.corrodinggames.rts.game.units.e.a,jar-ok
com/corrodinggames/rts/game/units/projectiles/FactoryBuilding.java,FactoryBuilding,semantic,com.corrodinggames.rts.game.units.e.b,jar-ok
com/corrodinggames/rts/game/units/projectiles/PowerBuilding.java,PowerBuilding,semantic,com.corrodinggames.rts.game.units.e.o,jar-ok
com/corrodinggames/rts/game/units/projectiles/RadarBuilding.java,RadarBuilding,semantic,com.corrodinggames.rts.game.units.e.l,jar-ok
com/corrodinggames/rts/game/units/projectiles/RepairBay.java,RepairBay,semantic,com.corrodinggames.rts.game.units.e.k,jar-ok
com/corrodinggames/rts/game/units/projectiles/ShieldBuilding.java,ShieldBuilding,semantic,com.corrodinggames.rts.game.units.e.m,jar-ok
com/corrodinggames/rts/game/units/projectiles/SpecialBuilding$1.java,SpecialBuilding,semantic,com.corrodinggames.rts.game.units.e.i,jar-ok
com/corrodinggames/rts/game/units/projectiles/SpecialBuilding$2.java,SpecialBuilding,semantic,com.corrodinggames.rts.game.units.e.i,jar-ok
com/corrodinggames/rts/game/units/projectiles/SpecialBuilding.java,SpecialBuilding,semantic,com.corrodinggames.rts.game.units.e.i,jar-ok
com/corrodinggames/rts/game/units/projectiles/StorageBuilding.java,StorageBuilding,semantic,com.corrodinggames.rts.game.units.e.n,jar-ok
com/corrodinggames/rts/game/units/projectiles/SubBuildingType1.java,SubBuildingType1,semantic,com.corrodinggames.rts.game.units.e.e,jar-ok
com/corrodinggames/rts/game/units/projectiles/SubBuildingType2.java,SubBuildingType2,semantic,com.corrodinggames.rts.game.units.e.g,jar-ok
com/corrodinggames/rts/game/units/projectiles/TurretBuilding.java,TurretBuilding,semantic,com.corrodinggames.rts.game.units.e.f,jar-ok
com/corrodinggames/rts/game/units/projectiles/WallBuilding.java,WallBuilding,semantic,com.corrodinggames.rts.game.units.e.d,jar-ok
com/corrodinggames/rts/game/units/special/MeleeBugUnit.java,MeleeBugUnit,semantic,com.corrodinggames.rts.game.units.c.a,jar-ok
com/corrodinggames/rts/game/units/weapons/ComponentType.java,ComponentType,semantic,com.corrodinggames.rts.game.units.g.b,jar-ok
com/corrodinggames/rts/game/units/weapons/ComponentUpdater.java,ComponentUpdater,semantic,com.corrodinggames.rts.game.units.g.c,jar-ok
com/corrodinggames/rts/game/units/weapons/FloatComponent.java,FloatComponent,semantic,com.corrodinggames.rts.game.units.g.d,jar-ok
com/corrodinggames/rts/game/units/weapons/SAFFileManager$1.java,AIStrategy,semantic,com.corrodinggames.rts.game.a.a.a,jar-ok
com/corrodinggames/rts/game/units/weapons/TimerComponent.java,TimerComponent,semantic,com.corrodinggames.rts.game.units.g.e,jar-ok
com/corrodinggames/rts/game/units/weapons/UnitComponent$1.java,UnitComponent,semantic,com.corrodinggames.rts.game.units.g.a,jar-ok
com/corrodinggames/rts/game/units/weapons/UnitComponent.java,UnitComponent,semantic,com.corrodinggames.rts.game.units.g.a,jar-ok
com/corrodinggames/rts/gameFramework/AbstractInputConfig.java,AbstractInputConfig,semantic,com.corrodinggames.rts.gameFramework.aj,jar-ok
com/corrodinggames/rts/gameFramework/ActionDebugRecorder.java,ActionDebugRecorder,no-map,,
com/corrodinggames/rts/gameFramework/ActionType$a.java,ActionType,semantic,com.corrodinggames.rts.game.units.actions.f,jar-MISSING
com/corrodinggames/rts/gameFramework/AssetLoader.java,AssetLoader,semantic,com.corrodinggames.rts.gameFramework.p,jar-ok
com/corrodinggames/rts/gameFramework/Attachment.java,Attachment,semantic,com.corrodinggames.rts.gameFramework.bp,jar-ok
com/corrodinggames/rts/gameFramework/AxisTrigger.java,AxisTrigger,semantic,com.corrodinggames.rts.gameFramework.ah,jar-ok
com/corrodinggames/rts/gameFramework/BackgroundWriter.java,BackgroundWriter,semantic,com.corrodinggames.rts.gameFramework.bb,jar-ok
com/corrodinggames/rts/gameFramework/BaseGameObject.java,BaseGameObject,semantic,com.corrodinggames.rts.gameFramework.bq,jar-ok
com/corrodinggames/rts/gameFramework/ByteIndexedMap.java,ByteIndexedMap,no-map,,
com/corrodinggames/rts/gameFramework/ByteSlot.java,ByteSlot,no-map,,
com/corrodinggames/rts/gameFramework/CollisionEngine.java,CollisionEngine,semantic,com.corrodinggames.rts.gameFramework.a,jar-ok
com/corrodinggames/rts/gameFramework/CollisionGroup.java,CollisionGroup,semantic,com.corrodinggames.rts.gameFramework.b,jar-ok
com/corrodinggames/rts/gameFramework/Command.java,Command,semantic,com.corrodinggames.rts.gameFramework.e,jar-ok
com/corrodinggames/rts/gameFramework/CommandController.java,CommandController,semantic,com.corrodinggames.rts.gameFramework.c,jar-ok
com/corrodinggames/rts/gameFramework/CommandPathPart.java,CommandPathPart,semantic,com.corrodinggames.rts.gameFramework.d,jar-ok
com/corrodinggames/rts/gameFramework/ConnectionState$1.java,ConnectionState,no-map,,
com/corrodinggames/rts/gameFramework/ConnectionState$2.java,ConnectionState,no-map,,
com/corrodinggames/rts/gameFramework/CrashHandler.java,CrashHandler,semantic,com.corrodinggames.rts.gameFramework.i,jar-ok
com/corrodinggames/rts/gameFramework/DataBlock.java,DataBlock,semantic,com.corrodinggames.rts.gameFramework.bd,jar-ok
com/corrodinggames/rts/gameFramework/DataStreamReader$1.java,DataStreamReader,no-map,,
com/corrodinggames/rts/gameFramework/DataStreamReader$3.java,DataStreamReader,no-map,,
com/corrodinggames/rts/gameFramework/DefaultInputConfig.java,DefaultInputConfig,semantic,com.corrodinggames.rts.gameFramework.al,jar-ok
com/corrodinggames/rts/gameFramework/ExtraManager$1.java,ExtraManager,semantic,com.corrodinggames.rts.gameFramework.br,jar-ok
com/corrodinggames/rts/gameFramework/ExtraManager.java,ExtraManager,semantic,com.corrodinggames.rts.gameFramework.br,jar-ok
com/corrodinggames/rts/gameFramework/FileSystem.java,FileSystem,no-map,,
com/corrodinggames/rts/gameFramework/FileWatcher.java,FileWatcher,semantic,com.corrodinggames.rts.gameFramework.j,jar-ok
com/corrodinggames/rts/gameFramework/FrameCounter.java,FrameCounter,semantic,com.corrodinggames.rts.gameFramework.bu,jar-ok
com/corrodinggames/rts/gameFramework/GameEngineFactory.java,GameEngineFactory,semantic,com.corrodinggames.rts.gameFramework.v,jar-ok
com/corrodinggames/rts/gameFramework/GameEvent.java,GameEvent,semantic,com.corrodinggames.rts.gameFramework.bc,jar-ok
com/corrodinggames/rts/gameFramework/GameInput.java,GameInput,semantic,com.corrodinggames.rts.gameFramework.ao,jar-ok
com/corrodinggames/rts/gameFramework/GameObject.java,GameObject,semantic,com.corrodinggames.rts.gameFramework.w,jar-ok
com/corrodinggames/rts/gameFramework/GameObjectComparator.java,GameObjectComparator,semantic,com.corrodinggames.rts.gameFramework.x,jar-ok
com/corrodinggames/rts/gameFramework/GamePhase.java,GamePhase,semantic,com.corrodinggames.rts.gameFramework.bs,jar-ok
com/corrodinggames/rts/gameFramework/GameSaver.java,GameSaver,semantic,com.corrodinggames.rts.gameFramework.y,jar-ok
com/corrodinggames/rts/gameFramework/GameState.java,GameState,semantic,com.corrodinggames.rts.gameFramework.n,jar-ok
com/corrodinggames/rts/gameFramework/GameStateEnum.java,GameStateEnum,no-map,,
com/corrodinggames/rts/gameFramework/GameThread.java,GameThread,semantic,com.corrodinggames.rts.gameFramework.z,jar-ok
com/corrodinggames/rts/gameFramework/GameTimer.java,GameTimer,semantic,com.corrodinggames.rts.gameFramework.ar,jar-ok
com/corrodinggames/rts/gameFramework/GameTimerScheduler.java,GameTimerScheduler,semantic,com.corrodinggames.rts.gameFramework.q,jar-ok
com/corrodinggames/rts/gameFramework/GameTimerTask.java,GameTimerTask,semantic,com.corrodinggames.rts.gameFramework.bm,jar-ok
com/corrodinggames/rts/gameFramework/GameUtils$a.java,GameUtils,semantic,com.corrodinggames.rts.gameFramework.f,jar-ok
com/corrodinggames/rts/gameFramework/GameUtils.java,GameUtils,semantic,com.corrodinggames.rts.gameFramework.f,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState$1.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState$2$1.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState$2$2.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState$2.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState$3.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState$4.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalState.java,GlobalState,semantic,com.corrodinggames.rts.gameFramework.l,jar-ok
com/corrodinggames/rts/gameFramework/GlobalStateFactory.java,GlobalStateFactory,no-map,,
com/corrodinggames/rts/gameFramework/InputProvider.java,InputProvider,semantic,com.corrodinggames.rts.gameFramework.ai,jar-ok
com/corrodinggames/rts/gameFramework/KeyBinding.java,KeyBinding,semantic,com.corrodinggames.rts.gameFramework.ad,jar-ok
com/corrodinggames/rts/gameFramework/KeyBindingManager.java,KeyBindingManager,semantic,com.corrodinggames.rts.gameFramework.ac,jar-ok
com/corrodinggames/rts/gameFramework/KeyCodeMapper.java,KeyCodeMapper,semantic,com.corrodinggames.rts.gameFramework.o,jar-ok
com/corrodinggames/rts/gameFramework/KeyTrigger.java,KeyTrigger,semantic,com.corrodinggames.rts.gameFramework.ag,jar-ok
com/corrodinggames/rts/gameFramework/MusicController$1.java,MusicController,semantic,com.corrodinggames.rts.gameFramework.am,jar-ok
com/corrodinggames/rts/gameFramework/MusicController$2.java,MusicController,semantic,com.corrodinggames.rts.gameFramework.am,jar-ok
com/corrodinggames/rts/gameFramework/MusicController.java,MusicController,semantic,com.corrodinggames.rts.gameFramework.am,jar-ok
com/corrodinggames/rts/gameFramework/MusicFactory.java,MusicFactory,semantic,com.corrodinggames.rts.gameFramework.an,jar-ok
com/corrodinggames/rts/gameFramework/MusicFolder.java,MusicFolder,semantic,com.corrodinggames.rts.gameFramework.at,jar-ok
com/corrodinggames/rts/gameFramework/MusicPlayer$1.java,MusicPlayer,semantic,com.corrodinggames.rts.gameFramework.aq,jar-ok
com/corrodinggames/rts/gameFramework/MusicPlayer$2.java,MusicPlayer,semantic,com.corrodinggames.rts.gameFramework.aq,jar-ok
com/corrodinggames/rts/gameFramework/MusicPlayer.java,MusicPlayer,semantic,com.corrodinggames.rts.gameFramework.aq,jar-ok
com/corrodinggames/rts/gameFramework/MusicPlayerBase.java,MusicPlayerBase,no-map,,
com/corrodinggames/rts/gameFramework/NullInput.java,NullInput,semantic,com.corrodinggames.rts.gameFramework.ak,jar-ok
com/corrodinggames/rts/gameFramework/OSEnum.java,OSEnum,semantic,com.corrodinggames.rts.gameFramework.h,jar-ok
com/corrodinggames/rts/gameFramework/PacketBuilder.java,PacketBuilder,semantic,com.corrodinggames.rts.gameFramework.as,jar-ok
com/corrodinggames/rts/gameFramework/PaintRegistration.java,PaintRegistration,no-map,,
com/corrodinggames/rts/gameFramework/PerformanceTimer.java,PerformanceTimer,semantic,com.corrodinggames.rts.gameFramework.bt,jar-ok
com/corrodinggames/rts/gameFramework/PeriodicTimer.java,PeriodicTimer,semantic,com.corrodinggames.rts.gameFramework.bl,jar-ok
com/corrodinggames/rts/gameFramework/PingTimer.java,PingTimer,no-map,,
com/corrodinggames/rts/gameFramework/ProjectileManager.java,ProjectileManager,semantic,com.corrodinggames.rts.gameFramework.ab,jar-ok
com/corrodinggames/rts/gameFramework/ProjectileType2.java,ProjectileType2,no-map,,
com/corrodinggames/rts/gameFramework/ProjectileWeapon.java,ProjectileWeapon,no-map,,
com/corrodinggames/rts/gameFramework/RenderThread.java,RenderThread,semantic,com.corrodinggames.rts.gameFramework.au,jar-ok
com/corrodinggames/rts/gameFramework/ReplayEngine.java,ReplayEngine,semantic,com.corrodinggames.rts.gameFramework.ba,jar-ok
com/corrodinggames/rts/gameFramework/ReplayFrame.java,ReplayFrame,semantic,com.corrodinggames.rts.gameFramework.bd,jar-ok
com/corrodinggames/rts/gameFramework/ReplayRecorder.java,ReplayRecorder,semantic,com.corrodinggames.rts.gameFramework.ax,jar-ok
com/corrodinggames/rts/gameFramework/ReplayWriter.java,ReplayWriter,semantic,com.corrodinggames.rts.gameFramework.bb,jar-ok
com/corrodinggames/rts/gameFramework/ResourceDomainEnum.java,ResourceDomainEnum,semantic,com.corrodinggames.rts.gameFramework.u,jar-ok
com/corrodinggames/rts/gameFramework/SaveFileHandler.java,SaveFileHandler,semantic,com.corrodinggames.rts.gameFramework.be,jar-ok
com/corrodinggames/rts/gameFramework/ServerAddress$1.java,ServerAddress,no-map,,
com/corrodinggames/rts/gameFramework/ServerAddress$2.java,ServerAddress,no-map,,
com/corrodinggames/rts/gameFramework/SettingsEngine.java,SettingsEngine,obf-direct,com.corrodinggames.rts.gameFramework.SettingsEngine,jar-ok
com/corrodinggames/rts/gameFramework/ShaderProgram.java,ShaderProgram,semantic,com.corrodinggames.rts.gameFramework.ae,jar-ok
com/corrodinggames/rts/gameFramework/SleepThread.java,SleepThread,semantic,com.corrodinggames.rts.gameFramework.k,jar-ok
com/corrodinggames/rts/gameFramework/Sprite.java,Sprite,semantic,com.corrodinggames.rts.gameFramework.ay,jar-ok
com/corrodinggames/rts/gameFramework/SpriteBase.java,SpriteBase,semantic,com.corrodinggames.rts.gameFramework.az,jar-ok
com/corrodinggames/rts/gameFramework/StatsCallback.java,StatsCallback,semantic,com.corrodinggames.rts.gameFramework.bk,jar-ok
com/corrodinggames/rts/gameFramework/StatsCategory.java,StatsCategory,semantic,com.corrodinggames.rts.gameFramework.bj,jar-ok
com/corrodinggames/rts/gameFramework/StatsHistory.java,StatsHistory,semantic,com.corrodinggames.rts.gameFramework.bn,jar-ok
com/corrodinggames/rts/gameFramework/StatsManager.java,StatsManager,semantic,com.corrodinggames.rts.gameFramework.bg,jar-ok
com/corrodinggames/rts/gameFramework/StatsRecord.java,StatsRecord,semantic,com.corrodinggames.rts.gameFramework.bo,jar-ok
com/corrodinggames/rts/gameFramework/StatsSample.java,StatsSample,semantic,com.corrodinggames.rts.gameFramework.bh,jar-ok
com/corrodinggames/rts/gameFramework/StatsTimeline.java,StatsTimeline,semantic,com.corrodinggames.rts.gameFramework.bi,jar-ok
com/corrodinggames/rts/gameFramework/TeamColor.java,TeamColor,no-map,,
com/corrodinggames/rts/gameFramework/TextPacketBuilder.java,TextPacketBuilder,semantic,com.corrodinggames.rts.gameFramework.aw,jar-ok
com/corrodinggames/rts/gameFramework/TextureCache.java,TextureCache,semantic,com.corrodinggames.rts.gameFramework.af,jar-ok
com/corrodinggames/rts/gameFramework/ThreadPool.java,ThreadPool,semantic,com.corrodinggames.rts.gameFramework.t,jar-ok
com/corrodinggames/rts/gameFramework/TimeUtils.java,TimeUtils,semantic,com.corrodinggames.rts.gameFramework.br,jar-ok
com/corrodinggames/rts/gameFramework/UnitGroup.java,UnitGroup,semantic,com.corrodinggames.rts.gameFramework.bf,jar-ok
com/corrodinggames/rts/gameFramework/VersionInfo.java,VersionInfo,semantic,com.corrodinggames.rts.gameFramework.r,jar-ok
com/corrodinggames/rts/gameFramework/WorldGenerator.java,WorldGenerator,semantic,com.corrodinggames.rts.gameFramework.m,jar-ok
com/corrodinggames/rts/gameFramework/aicore/AIDifficulty.java,AIDifficulty,semantic,com.corrodinggames.rts.gameFramework.n.h,jar-ok
com/corrodinggames/rts/gameFramework/aicore/AISpawnList.java,AISpawnList,semantic,com.corrodinggames.rts.gameFramework.n.i,jar-ok
com/corrodinggames/rts/gameFramework/aicore/AITask.java,AITask,semantic,com.corrodinggames.rts.gameFramework.n.a,jar-ok
com/corrodinggames/rts/gameFramework/aicore/AITaskQueue.java,AITaskQueue,semantic,com.corrodinggames.rts.gameFramework.n.b,jar-ok
com/corrodinggames/rts/gameFramework/aicore/AIWaveParser.java,AIWaveParser,semantic,com.corrodinggames.rts.gameFramework.n.g,jar-ok
com/corrodinggames/rts/gameFramework/aicore/AIWaveSystem.java,AIWaveSystem,semantic,com.corrodinggames.rts.gameFramework.n.f,jar-ok
com/corrodinggames/rts/gameFramework/aicore/DataValue$1.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$10.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$11.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$2.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$3.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$4.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$5.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$6.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$7.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$8.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/DataValue$9.java,constant,no-map,,
com/corrodinggames/rts/gameFramework/aicore/MissionEvent.java,MissionEvent,semantic,com.corrodinggames.rts.gameFramework.n.e,jar-ok
com/corrodinggames/rts/gameFramework/aicore/MissionExecutor.java,MissionExecutor,semantic,com.corrodinggames.rts.gameFramework.n.d,jar-ok
com/corrodinggames/rts/gameFramework/aicore/MissionParser.java,MissionParser,semantic,com.corrodinggames.rts.gameFramework.n.c,jar-ok
com/corrodinggames/rts/gameFramework/aicore/SpawnEntry.java,SpawnEntry,semantic,com.corrodinggames.rts.gameFramework.n.j,jar-ok
com/corrodinggames/rts/gameFramework/aicore/SpawnWeight.java,SpawnWeight,semantic,com.corrodinggames.rts.gameFramework.n.k,jar-ok
com/corrodinggames/rts/gameFramework/aicore/TargetFilter.java,TargetFilter,semantic,com.corrodinggames.rts.gameFramework.n.l,jar-ok
com/corrodinggames/rts/gameFramework/aicore/TaskCondition.java,TaskCondition,semantic,com.corrodinggames.rts.gameFramework.n.a.a,jar-ok
com/corrodinggames/rts/gameFramework/aicore/TaskStatus.java,TaskStatus,semantic,com.corrodinggames.rts.gameFramework.n.m,jar-ok
com/corrodinggames/rts/gameFramework/aicore/TeamTagDetect.java,TeamTagDetect,semantic,com.corrodinggames.rts.gameFramework.n.a.b,jar-ok
com/corrodinggames/rts/gameFramework/aicore/UnitCountCondition.java,UnitCountCondition,semantic,com.corrodinggames.rts.gameFramework.n.a.c,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataField.java,DataField,semantic,com.corrodinggames.rts.gameFramework.g.b,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataFieldCollector$1.java,DataFieldCollector,semantic,com.corrodinggames.rts.gameFramework.g.a,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataFieldCollector.java,DataFieldCollector,semantic,com.corrodinggames.rts.gameFramework.g.a,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataFieldFloat.java,DataFieldFloat,semantic,com.corrodinggames.rts.gameFramework.g.d,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataFieldInt.java,DataFieldInt,semantic,com.corrodinggames.rts.gameFramework.g.c,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataFieldLong.java,DataFieldLong,semantic,com.corrodinggames.rts.gameFramework.g.e,jar-ok
com/corrodinggames/rts/gameFramework/audio/DataFieldProvider.java,DataFieldProvider,semantic,com.corrodinggames.rts.gameFramework.g.f,jar-ok
com/corrodinggames/rts/gameFramework/commands/DebugMonitorTask.java,DebugMonitorTask,semantic,com.corrodinggames.rts.gameFramework.c.c,jar-ok
com/corrodinggames/rts/gameFramework/commands/DebugServer.java,DebugServer,semantic,com.corrodinggames.rts.gameFramework.c.a,jar-ok
com/corrodinggames/rts/gameFramework/commands/DebugSession.java,DebugSession,semantic,com.corrodinggames.rts.gameFramework.c.b,jar-ok
com/corrodinggames/rts/gameFramework/core/FilePickerCallback.java,FilePickerCallback,semantic,com.corrodinggames.rts.gameFramework.l.b,jar-ok
