frame,team,action,argCount,stopOrUndo,waypoint,attackMode,hasStepRate
5252,8,-1,4,False,True,-1,
5252,8,-1,4,False,True,-1,
5262,1,-1,1,False,True,-1,
5262,5,-1,4,False,True,-1,
5272,5,-1,4,False,True,-1,
5282,8,-1,4,False,True,-1,
5282,8,-1,4,False,True,-1,
5282,2,-1,8,False,True,-1,
5292,4,-1,1,False,,-1,
5292,8,-1,4,False,True,-1,
5292,0,-1,4,True,,-1,
5302,3,-1,7,False,True,-1,
5302,9,-1,7,False,,-1,
5302,0,-1,4,False,,-1,
5302,2,-1,2,False,True,-1,
5302,4,-1,1,False,,-1,
5312,5,-1,1,False,True,-1,
5312,9,-1,7,False,,-1,
5312,2,-1,1,False,True,-1,
5322,2,-1,1,False,True,-1,
5342,8,-1,4,False,True,-1,
5352,7,-1,3,False,,-1,
5352,5,-1,3,False,True,-1,
5362,2,-1,8,False,True,-1,
5372,1,-1,1,False,True,-1,
5372,0,-1,4,False,True,-1,
5372,0,-1,4,False,True,-1,
5372,0,-1,4,False,True,-1,
5372,0,-1,4,False,True,-1,
5372,0,-1,4,False,True,-1,
5372,2,-1,10,False,True,-1,
5382,3,-1,6,False,True,-1,
5382,7,-1,1,False,,-1,
5382,5,-1,2,False,True,-1,
5392,2,-1,1,False,True,-1,
5392,1,-1,1,False,True,-1,
5392,7,-1,1,False,,-1,
5402,6,-1,5,False,,-1,
5402,8,-1,1,False,True,-1,
5412,2,-1,1,False,True,-1,
5412,1,-1,1,False,True,-1,
5412,8,-1,1,False,True,-1,
5422,2,-1,10,False,True,-1,
5422,8,-1,1,False,True,-1,
5432,5,-1,7,False,True,-1,
5432,5,-1,7,False,True,-1,
5452,5,-1,7,False,True,-1,
5462,1,-1,17,False,True,-1,
5462,8,-1,1,False,True,-1,
5472,2,-1,1,False,True,-1,
5472,8,-1,1,False,True,-1,
5472,2,-1,1,False,True,-1,
5472,0,-1,4,False,True,-1,
5472,0,-1,4,False,True,-1,
5472,0,-1,4,False,True,-1,
5472,0,-1,4,False,True,-1,
5472,1,-1,17,False,True,-1,
5472,2,-1,1,False,True,-1,
5472,3,-1,0,False,,-1,
5472,2,-1,1,False,,-1,
5482,0,-1,4,False,True,-1,
5482,0,-1,4,False,True,-1,
5482,0,-1,4,False,True,-1,
5482,0,-1,4,False,True,-1,
5482,0,-1,4,False,True,-1,
5492,6,-1,5,False,,-1,
5492,2,-1,10,False,True,-1,
5492,5,-1,7,False,True,-1,
5502,5,-1,7,False,True,-1,
5512,8,-1,1,False,True,-1,
5512,2,-1,8,False,True,-1,
5512,3,-1,1,False,True,-1,
5512,5,-1,3,False,,-1,
5522,3,-1,1,False,True,-1,
5522,8,-1,1,False,,-1,
5522,2,-1,2,False,True,-1,
5522,3,-1,1,False,True,-1,
5532,2,-1,2,False,True,-1,
5532,1,-1,2,False,,-1,
5532,3,-1,1,False,True,-1,
5532,5,-1,3,False,,-1,
5532,1,-1,2,False,,-1,
5532,3,-1,1,False,True,-1,
5532,3,-1,1,False,True,-1,
5542,6,-1,5,False,,-1,
5552,7,-1,1,False,True,-1,
5562,3,-1,1,False,True,-1,
5562,7,-1,1,False,True,-1,
5562,1,-1,17,False,True,-1,
5572,8,-1,1,False,True,-1,
5572,2,-1,2,False,True,-1,
5572,5,-1,5,False,True,-1,
5572,3,-1,1,False,,-1,
5582,7,-1,1,False,True,-1,
5582,1,-1,17,False,True,-1,
5592,2,-1,3,False,,-1,
5592,8,-1,3,True,,-1,
5602,6,-1,2,False,True,-1,
5602,2,-1,8,False,True,-1,
5612,1,-1,1,False,True,-1,
5612,5,-1,6,False,True,-1,
5612,2,-1,2,False,True,-1,
5622,6,-1,3,False,True,-1,
5622,2,-1,2,False,True,-1,
5632,2,-1,1,False,True,-1,
5632,7,-1,5,False,,-1,
5632,6,-1,3,False,True,-1,
5642,2,-1,1,False,True,-1,
5642,5,-1,1,False,True,-1,
5642,2,-1,1,False,True,-1,
5642,3,-1,1,False,True,-1,
5642,0,-1,2,False,,-1,
5642,7,-1,5,False,,-1,
5652,5,-1,1,False,True,-1,
5652,0,-1,2,False,,-1,
5662,7,-1,5,False,,-1,
5672,5,-1,2,False,True,-1,
5692,8,-1,3,False,True,-1,
5692,8,-1,3,False,True,-1,
5702,2,-1,1,False,True,-1,
5702,9,-1,3,False,True,-1,
5702,2,-1,1,False,True,-1,
5702,1,-1,17,False,True,-1,
5712,8,-1,5,False,True,-1,
5722,4,-1,1,False,True,-1,
5722,4,-1,1,False,True,-1,
5722,4,-1,1,False,True,-1,
5722,4,-1,1,False,True,-1,
5722,2,-1,1,False,True,-1,
5722,1,-1,17,False,True,-1,
5732,2,-1,1,False,True,-1,
5732,7,-1,3,False,True,-1,
5732,2,-1,1,False,True,-1,
5732,8,-1,1,False,True,-1,
5732,0,-1,9,False,True,-1,
5752,3,-1,1,False,True,-1,
5772,2,-1,1,False,True,-1,
5772,5,-1,7,False,True,-1,
5772,7,-1,2,False,True,-1,
5772,8,-1,1,False,True,-1,
5772,2,-1,1,False,True,-1,
5782,7,-1,2,False,True,-1,
5782,1,-1,7,False,True,-1,
5782,5,-1,7,False,True,-1,
5782,2,-1,2,False,True,-1,
5792,7,-1,2,False,True,-1,
5792,2,-1,8,False,True,-1,
5802,7,-1,2,False,True,-1,
5812,2,-1,8,False,True,-1,
5812,8,-1,1,False,True,-1,
5822,2,-1,8,False,True,-1,
5842,9,-1,29,False,True,-1,
5842,3,-1,1,False,True,-1,
5852,2,-1,1,False,,-1,
5852,0,-1,3,False,True,-1,
5862,6,-1,3,False,True,-1,
5862,8,-1,1,False,True,-1,
5862,5,-1,3,False,True,-1,
5862,0,-1,3,False,True,-1,
5872,6,-1,3,False,True,-1,
5882,7,-1,3,False,True,-1,
5882,8,-1,1,False,True,-1,
5892,3,-1,2,False,True,-1,
5892,7,-1,3,False,True,-1,
5892,5,-1,1,False,,-1,
5892,8,-1,1,False,True,-1,
5902,6,-1,3,False,True,-1,
5912,7,-1,3,False,True,-1,
5922,7,-1,3,False,True,-1,
5922,2,-1,6,False,True,-1,
5932,1,-1,2,False,,-1,
5932,0,-1,4,False,True,-1,
5932,8,-1,5,False,True,-1,
5932,3,-1,2,False,True,-1,
5942,6,-1,3,False,True,-1,
5942,5,-1,8,False,True,-1,
5942,9,-1,4,False,True,-1,
5942,4,-1,2,False,,-1,
5942,2,-1,9,False,True,-1,
5942,5,-1,8,False,True,-1,
5942,6,-1,3,False,True,-1,
5952,8,-1,5,False,True,-1,
5952,5,-1,8,False,True,-1,
5952,2,-1,5,False,True,-1,
5952,0,-1,4,False,True,-1,
5962,3,-1,1,False,,-1,
5962,0,-1,4,False,True,-1,
5962,2,-1,3,False,True,-1,
5962,8,-1,5,False,True,-1,
5962,2,-1,3,False,,-1,
5962,1,-1,2,False,,-1,
5972,7,-1,2,False,True,-1,
5982,3,-1,1,False,,-1,
5982,2,-1,3,False,,-1,
5982,1,-1,2,False,,-1,
5982,6,-1,5,False,,-1,
5992,8,-1,5,False,True,-1,
5992,6,-1,5,False,,-1,
5992,2,-1,4,False,True,-1,
6002,9,-1,14,False,True,-1,
6002,7,-1,6,False,,-1,
6002,2,-1,5,False,True,-1,
6012,0,-1,4,False,,-1,
6012,3,-1,1,False,True,-1,
6012,8,-1,1,False,,-1,
6012,0,-1,4,False,,-1,
6012,8,-1,1,False,,-1,
6012,9,-1,14,False,True,-1,
6012,0,-1,4,False,,-1,
6012,2,-1,5,False,True,-1,
6022,1,-1,24,False,True,-1,
6022,8,-1,1,False,,-1,
6032,2,-1,6,False,True,-1,
6032,2,-1,6,False,True,-1,
6042,2,-1,5,False,True,-1,
6042,9,-1,14,False,True,-1,
6052,5,-1,7,False,True,-1,
6052,2,-1,6,False,True,-1,
6072,5,-1,1,False,True,-1,
6072,4,-1,3,False,,-1,
6072,4,-1,3,False,,-1,
6082,2,-1,4,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6082,7,-1,5,False,True,-1,
6092,2,-1,5,False,True,-1,
6092,9,-1,14,False,True,-1,
6102,2,-1,7,False,True,-1,
6102,8,-1,12,False,True,-1,
6112,7,-1,6,False,,-1,
6122,5,-1,3,False,True,-1,
6122,2,-1,5,False,True,-1,
6122,3,-1,3,False,True,-1,
6122,0,-1,4,False,True,-1,
6142,2,-1,7,False,True,-1,
6142,7,-1,3,False,True,-1,
6142,8,-1,12,False,True,-1,
6152,7,-1,3,False,True,-1,
6162,7,-1,3,False,True,-1,
6172,8,-1,5,False,True,-1,
6172,6,-1,5,False,,-1,
6172,7,-1,3,False,True,-1,
6172,0,-1,4,False,True,-1,
6182,8,-1,5,False,True,-1,
6182,0,-1,4,False,True,-1,
6192,0,-1,4,False,True,-1,
6192,2,-1,3,False,True,-1,
6192,7,-1,3,False,True,-1,
6192,0,-1,4,False,True,-1,
6202,9,-1,14,False,True,-1,
6202,0,-1,4,False,True,-1,
6202,5,-1,7,False,True,-1,
6202,7,-1,3,False,True,-1,
6202,6,-1,5,False,,-1,
6202,8,-1,5,False,True,-1,
6202,2,-1,8,False,True,-1,
6222,2,-1,11,False,True,-1,
6222,5,-1,3,False,,-1,
6222,9,-1,7,False,,-1,
6222,0,-1,4,False,,-1,
6222,4,-1,3,False,,-1,
6222,0,-1,4,False,,-1,
6232,9,-1,7,False,,-1,
6232,7,-1,1,False,True,-1,
6232,4,-1,3,False,,-1,
6242,5,-1,3,False,,-1,
6242,3,-1,1,False,,-1,
6242,9,-1,7,False,,-1,
6252,0,-1,2,False,True,-1,
6252,9,-1,3,False,True,-1,
6252,8,-1,1,False,,-1,
6262,2,-1,11,False,True,-1,
6262,9,-1,3,False,True,-1,
6272,7,-1,4,False,True,-1,
6292,7,-1,4,False,True,-1,
6302,7,-1,4,False,True,-1,
6302,5,-1,7,False,True,-1,
6312,7,-1,4,False,True,-1,
6312,2,-1,1,False,True,-1,
6312,8,-1,1,False,True,-1,
6322,7,-1,4,False,True,-1,
6332,1,-1,26,False,True,-1,
6332,2,-1,11,False,True,-1,
6352,9,-1,3,False,True,-1,
6352,2,-1,11,False,True,-1,
6352,7,-1,4,False,True,-1,
6362,8,-1,1,False,,-1,
6362,5,-1,6,False,True,-1,
6362,3,-1,4,False,True,-1,
6362,2,-1,11,False,True,-1,
6362,9,-1,3,False,True,-1,
6372,6,-1,5,False,,-1,
6372,5,-1,6,False,True,-1,
6382,6,-1,5,False,,-1,
6382,2,-1,11,False,True,-1,
6382,7,-1,4,False,True,-1,
6392,7,-1,4,False,True,-1,
6392,8,-1,5,False,True,-1,
6392,2,-1,11,False,True,-1,
6392,2,-1,11,False,True,-1,
6402,1,-1,24,False,True,-1,
6402,2,-1,11,False,True,-1,
6402,7,-1,4,False,True,-1,
6412,7,-1,4,False,True,-1,
6412,3,-1,4,False,True,-1,
6412,2,-1,10,False,True,-1,
6412,9,-1,3,False,True,-1,
6412,7,-1,4,False,True,-1,
6422,3,-1,4,False,True,-1,
6422,2,-1,10,False,True,-1,
6422,5,-1,1,False,True,-1,
6422,2,-1,10,False,True,-1,
6422,8,-1,5,False,True,-1,
6432,5,-1,1,False,True,-1,
6432,2,-1,10,False,True,-1,
6432,3,-1,1,False,,-1,
6432,0,-1,4,False,,-1,
6432,0,-1,4,False,,-1,
6432,3,-1,1,False,,-1,
6432,9,-1,15,False,True,-1,
6442,1,-1,4,False,True,-1,
6442,7,-1,3,False,True,-1,
6452,3,-1,4,False,True,-1,
6462,8,-1,12,False,True,-1,
6462,5,-1,3,False,,-1,
6462,7,-1,4,False,True,-1,
6472,9,-1,15,False,True,-1,
6472,3,-1,4,False,True,-1,
6472,2,-1,3,False,,-1,
6472,3,-1,4,False,True,-1,
6472,7,-1,6,False,,-1,
6482,5,-1,1,False,True,-1,
6482,3,-1,4,False,True,-1,
6482,7,-1,6,False,,-1,
6482,2,-1,2,False,True,-1,
6482,3,-1,4,False,True,-1,
6492,3,-1,4,False,True,-1,
6492,4,-1,4,False,True,-1,
6492,1,-1,2,False,,-1,
6492,3,-1,4,False,True,-1,
6502,3,-1,4,False,True,-1,
6502,2,-1,2,False,True,-1,
6502,5,-1,1,False,True,-1,
6502,3,-1,4,False,True,-1,
6502,1,-1,2,False,,-1,
6502,3,-1,4,False,True,-1,
6512,1,-1,2,False,,-1,
6512,2,-1,3,False,True,-1,
6512,0,-1,6,False,True,-1,
6512,3,-1,4,False,True,-1,
6512,2,-1,3,False,True,-1,
6522,3,-1,4,False,True,-1,
6522,4,-1,6,False,,-1,
6522,4,-1,6,False,,-1,
6522,3,-1,4,False,True,-1,
6522,6,-1,5,False,,-1,
6522,3,-1,4,False,True,-1,
6532,3,-1,4,False,True,-1,
6532,3,-1,4,False,True,-1,
6532,6,-1,5,False,,-1,
6532,0,-1,6,False,True,-1,
6532,1,-1,24,False,True,-1,
6542,3,-1,4,False,True,-1,
6542,8,-1,1,False,True,-1,
6542,8,-1,1,False,True,-1,
6542,8,-1,1,False,True,-1,
6542,3,-1,4,False,True,-1,
6542,3,-1,4,False,True,-1,
6552,1,-1,24,False,True,-1,
6552,4,-1,4,False,True,-1,
6552,3,-1,4,False,True,-1,
6562,8,-1,12,False,True,-1,
6562,3,-1,4,False,True,-1,
6562,4,-1,4,False,True,-1,
6562,9,-1,29,False,True,-1,
6562,2,-1,1,False,,-1,
6562,2,-1,1,False,,-1,
6572,3,-1,4,False,True,-1,
6572,8,-1,12,False,True,-1,
6572,8,-1,12,False,True,-1,
6582,1,-1,24,False,True,-1,
6592,8,-1,12,False,True,-1,
6592,4,-1,16,False,True,-1,
6592,8,-1,12,False,True,-1,
6592,4,-1,16,False,True,-1,
6592,7,-1,1,False,,-1,
6592,8,-1,12,False,True,-1,
6602,8,-1,12,False,True,-1,
6602,2,-1,10,False,True,-1,
6612,8,-1,12,False,True,-1,
6612,1,-1,24,False,True,-1,
6612,8,-1,12,False,True,-1,
6612,4,-1,20,False,True,-1,
6622,8,-1,12,False,True,-1,
6622,4,-1,20,False,True,-1,
6622,2,-1,9,False,True,-1,
6622,8,-1,12,False,True,-1,
6622,8,-1,12,False,True,-1,
6632,8,-1,12,False,True,-1,
6632,2,-1,3,False,True,-1,
6642,8,-1,12,False,True,-1,
6642,4,-1,6,False,,-1,
6642,8,-1,2,False,,-1,
6642,8,-1,2,False,,-1,
6662,2,-1,1,False,,-1,
6662,8,-1,12,False,True,-1,
6672,9,-1,3,False,True,-1,
6672,8,-1,12,False,True,-1,
6672,7,-1,1,False,,-1,
6672,3,-1,1,False,,-1,
6672,4,-1,1,False,True,-1,
6682,3,-1,1,False,,-1,
6682,4,-1,1,False,True,-1,
6682,3,-1,1,False,,-1,
6692,8,-1,12,False,True,-1,
6702,8,-1,12,False,True,-1,
6702,9,-1,7,False,,-1,
6712,8,-1,12,False,True,-1,
6712,8,-1,12,False,True,-1,
6712,9,-1,7,False,,-1,
6712,3,-1,1,False,True,-1,
6712,1,-1,24,False,True,-1,
6712,7,-1,7,False,True,-1,
6722,6,-1,52,False,True,-1,
6722,0,-1,4,False,True,-1,
6722,0,-1,4,False,True,-1,
6722,0,-1,4,False,True,-1,
6722,0,-1,4,False,True,-1,
6722,7,-1,7,False,True,-1,
6722,1,-1,24,False,True,-1,
6732,2,-1,3,False,True,-1,
6732,6,-1,52,False,True,-1,
6732,2,-1,3,False,True,-1,
6732,5,-1,3,False,True,-1,
6732,2,-1,3,False,True,-1,
6742,8,-1,12,False,True,-1,
6742,8,-1,12,False,True,-1,
6742,4,-1,6,False,,-1,
6742,7,-1,7,False,True,-1,
6742,6,-1,52,False,True,-1,
6742,1,-1,24,False,True,-1,
6742,8,-1,12,False,True,-1,
6742,5,-1,1,False,True,-1,
6752,0,-1,4,False,,-1,
6752,8,-1,12,False,True,-1,
6752,7,-1,7,False,True,-1,
6752,1,-1,24,False,True,-1,
6752,2,-1,2,False,True,-1,
6752,8,-1,12,False,True,-1,
6752,7,-1,7,False,True,-1,
6752,4,-1,19,False,True,-1,
6752,6,-1,52,False,True,-1,
6762,1,-1,24,False,True,-1,
6762,7,-1,7,False,True,-1,
6762,4,-1,19,False,True,-1,
6762,8,-1,12,False,True,-1,
6762,7,-1,7,False,True,-1,
6772,1,-1,24,False,True,-1,
6772,7,-1,7,False,True,-1,
6772,8,-1,3,False,True,-1,
6782,8,-1,3,False,True,-1,
6782,7,-1,7,False,True,-1,
6782,3,-1,4,False,True,-1,
6782,2,-1,1,False,,-1,
6792,4,-1,6,False,,-1,
6792,6,-1,5,False,,-1,
6802,1,-1,24,False,True,-1,
6802,7,-1,7,False,True,-1,
6812,2,-1,3,False,True,-1,
6812,7,-1,7,False,True,-1,
6812,2,-1,3,False,True,-1,
6812,1,-1,24,False,True,-1,
6822,0,-1,5,False,True,-1,
6822,8,-1,5,False,True,-1,
6822,7,-1,7,False,True,-1,
6832,2,-1,4,False,True,-1,
6832,0,-1,5,False,True,-1,
6832,4,-1,18,False,True,-1,
6832,8,-1,4,False,True,-1,
6832,0,-1,5,False,True,-1,
6842,2,-1,4,False,True,-1,
6842,4,-1,18,False,True,-1,
6842,7,-1,6,False,True,-1,
6842,0,-1,5,False,True,-1,
6842,4,-1,18,False,True,-1,
6842,0,-1,5,False,True,-1,
6852,7,-1,6,False,True,-1,
6852,8,-1,3,False,True,-1,
6852,4,-1,18,False,True,-1,
6852,2,-1,9,False,True,-1,
6852,4,-1,18,False,True,-1,
6852,7,-1,6,False,True,-1,
6852,4,-1,18,False,True,-1,
6862,2,-1,2,False,True,-1,
6872,8,-1,12,False,True,-1,
6872,8,-1,2,False,,-1,
6872,7,-1,8,False,True,-1,
6882,7,-1,8,False,True,-1,
6882,2,-1,7,False,True,-1,
6882,0,-1,5,False,True,-1,
6892,9,-1,30,False,True,-1,
6892,2,-1,9,False,True,-1,
6902,8,-1,3,False,True,-1,
6902,0,-1,5,False,True,-1,
6912,2,-1,9,False,True,-1,
6912,0,-1,5,False,True,-1,
6912,7,-1,8,False,True,-1,
6912,8,-1,2,False,,-1,
6922,8,-1,2,False,,-1,
6922,2,-1,1,False,True,-1,
6922,5,-1,7,False,True,-1,
6922,0,-1,5,False,True,-1,
6922,2,-1,1,False,True,-1,
6922,1,-1,24,False,True,-1,
6932,5,-1,7,False,True,-1,
6932,7,-1,6,False,,-1,
6932,8,-1,4,False,True,-1,
6932,2,-1,3,False,True,-1,
6942,9,-1,29,False,True,-1,
6942,1,-1,24,False,True,-1,
6942,8,-1,4,False,True,-1,
6942,5,-1,7,False,True,-1,
6942,2,-1,3,False,True,-1,
6942,2,-1,3,False,True,-1,
6942,3,-1,1,False,True,-1,
6952,2,-1,3,False,True,-1,
6952,8,-1,7,False,True,-1,
6952,2,-1,3,False,True,-1,
6952,5,-1,7,False,True,-1,
6952,8,-1,7,False,True,-1,
6962,1,-1,24,False,True,-1,
6962,8,-1,8,False,True,-1,
6962,4,-1,18,False,True,-1,
6962,2,-1,6,False,True,-1,
6972,0,-1,6,False,True,-1,
6972,1,-1,24,False,True,-1,
6972,5,-1,3,False,True,-1,
6972,8,-1,5,False,True,-1,
6982,9,-1,29,False,True,-1,
6982,3,-1,1,False,True,-1,
6982,2,-1,9,False,True,-1,
6982,7,-1,1,False,,-1,
6982,8,-1,5,False,True,-1,
6982,3,-1,1,False,True,-1,
6992,2,-1,3,False,True,-1,
6992,2,-1,3,False,True,-1,
7002,7,-1,14,False,True,-1,
7002,2,-1,2,False,True,-1,
7012,7,-1,14,False,True,-1,
7012,5,-1,10,False,True,-1,
7012,4,-1,3,False,True,-1,
7012,9,-1,11,False,True,-1,
7012,8,-1,12,False,True,-1,
7012,7,-1,14,False,True,-1,
7022,2,-1,3,False,True,-1,
7022,4,-1,18,False,True,-1,
7032,5,-1,3,False,True,-1,
7032,8,-1,12,False,True,-1,
7042,8,-1,2,False,,-1,
7042,1,-1,2,False,,-1,
7052,2,-1,2,False,True,-1,
7052,4,-1,6,False,,-1,
7052,3,-1,1,False,True,-1,
7052,8,-1,7,False,True,-1,
7062,2,-1,8,False,True,-1,
7062,9,-1,31,False,True,-1,
7062,1,-1,2,False,,-1,
7062,0,-1,4,False,,-1,
7062,9,-1,31,False,True,-1,
7062,3,-1,1,False,True,-1,
7072,0,-1,4,False,,-1,
7072,0,-1,4,False,,-1,
7072,2,-1,8,False,True,-1,
7082,8,-1,11,False,True,-1,
7092,2,-1,3,False,True,-1,
7092,4,-1,10,False,True,-1,
7092,9,-1,31,False,True,-1,
7092,2,-1,3,False,True,-1,
7102,8,-1,4,False,True,-1,
7102,4,-1,10,False,True,-1,
7102,6,-1,25,False,True,-1,
7102,0,-1,9,False,True,-1,
7112,0,-1,9,False,True,-1,
7112,2,-1,7,False,True,-1,
7112,7,-1,5,False,True,-1,
7112,4,-1,10,False,True,-1,
7112,5,-1,9,False,True,-1,
7122,3,-1,1,False,True,-1,
7122,7,-1,5,False,True,-1,
7122,0,-1,9,False,True,-1,
7122,2,-1,4,False,True,-1,
7132,8,-1,11,False,True,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7142,4,-1,6,True,,-1,
7152,4,-1,6,False,,-1,
7152,2,-1,4,False,True,-1,
7162,7,-1,14,False,True,-1,
7162,7,-1,14,False,True,-1,
7172,1,-1,21,False,True,-1,
7172,5,-1,8,False,True,-1,
7172,7,-1,6,False,,-1,
7182,7,-1,6,False,,-1,
7182,5,-1,8,False,True,-1,
7182,1,-1,21,False,True,-1,
7192,2,-1,2,False,True,-1,
7192,2,-1,2,False,True,-1,
7192,8,-1,9,False,True,-1,
7202,4,-1,16,False,True,-1,
7202,2,-1,1,False,True,-1,
7202,5,-1,1,False,True,-1,
7202,2,-1,1,False,True,-1,
7212,0,-1,12,False,True,-1,
7212,8,-1,9,False,True,-1,
7222,1,-1,20,False,True,-1,
7222,9,-1,30,False,True,-1,
7222,5,-1,1,False,True,-1,
7222,2,-1,2,False,,-1,
7232,2,-1,8,False,True,-1,
7242,8,-1,9,False,True,-1,
7242,4,-1,9,False,True,-1,
7252,2,-1,7,False,True,-1,
7252,7,-1,5,False,True,-1,
7262,2,-1,2,False,True,-1,
7262,4,-1,18,False,True,-1,
7272,0,-1,1,False,,-1,
7272,9,-1,29,False,True,-1,
7272,5,-1,9,False,True,-1,
7272,4,-1,18,False,True,-1,
7272,2,-1,2,False,True,-1,
7272,8,-1,9,False,True,-1,
7272,0,-1,1,False,,-1,
7272,0,-1,1,False,,-1,
7272,5,-1,9,False,True,-1,
7272,4,-1,18,False,True,-1,
7272,0,-1,1,False,,-1,
7272,0,-1,1,False,,-1,
7282,7,-1,1,False,,-1,
7292,5,-1,3,False,,-1,
7292,2,-1,2,False,True,-1,
7292,9,-1,29,False,True,-1,
7302,8,-1,9,False,True,-1,
7302,5,-1,3,False,,-1,
7302,2,-1,2,False,True,-1,
7302,7,-1,20,False,True,-1,
7302,8,-1,2,False,,-1,
7322,7,-1,6,False,,-1,
7322,7,-1,6,False,,-1,
7322,2,-1,6,False,True,-1,
7322,0,-1,5,False,,-1,
7332,9,-1,7,False,,-1,
7332,2,-1,9,False,True,-1,
7332,5,-1,1,False,True,-1,
7342,8,-1,10,False,True,-1,
7342,7,-1,20,False,True,-1,
7352,7,-1,20,False,True,-1,
7352,5,-1,1,False,True,-1,
7362,7,-1,20,False,True,-1,
7362,0,-1,9,False,True,-1,
7362,2,-1,9,False,True,-1,
7372,8,-1,2,False,,-1,
7372,1,-1,20,False,True,-1,
7382,2,-1,9,False,True,-1,
7382,5,-1,1,False,,-1,
7382,9,-1,7,False,,-1,
7382,0,-1,9,False,True,-1,
7392,9,-1,7,False,,-1,
7392,1,-1,20,False,True,-1,
7402,9,-1,7,False,,-1,
7402,0,-1,9,False,True,-1,
7402,8,-1,9,False,True,-1,
7412,0,-1,9,False,True,-1,
7412,2,-1,9,False,True,-1,
7422,4,-1,12,False,True,-1,
7422,8,-1,9,False,True,-1,
7422,4,-1,12,False,True,-1,
7432,8,-1,2,False,,-1,
7432,0,-1,9,False,True,-1,
7442,4,-1,12,False,True,-1,
7442,0,-1,3,False,True,-1,
7452,8,-1,8,False,True,-1,
7452,0,-1,3,False,True,-1,
7462,5,-1,8,False,True,-1,
7462,8,-1,8,False,True,-1,
7462,2,-1,2,False,True,-1,
7472,9,-1,29,False,True,-1,
7472,2,-1,2,False,True,-1,
7472,5,-1,7,False,True,-1,
7472,2,-1,2,False,True,-1,
7482,0,-1,9,False,True,-1,
7482,8,-1,8,False,True,-1,
7482,4,-1,18,False,True,-1,
7482,5,-1,7,False,True,-1,
7482,3,-1,1,False,True,-1,
7492,8,-1,2,False,,-1,
7492,4,-1,18,False,True,-1,
7492,3,-1,1,False,True,-1,
7492,2,-1,6,False,True,-1,
7492,3,-1,1,False,True,-1,
7492,0,-1,11,False,True,-1,
7502,7,-1,15,False,True,-1,
7502,3,-1,1,False,True,-1,
7502,4,-1,18,False,True,-1,
7502,1,-1,20,False,True,-1,
7502,7,-1,15,False,True,-1,
7512,8,-1,2,False,,-1,
7512,6,-1,5,False,,-1,
7512,8,-1,2,False,,-1,
7512,0,-1,11,False,True,-1,
7512,5,-1,7,False,True,-1,
7522,1,-1,20,False,True,-1,
7522,6,-1,5,False,,-1,
7522,7,-1,14,False,True,-1,
7532,8,-1,8,False,True,-1,
7532,2,-1,2,False,True,-1,
7532,6,-1,5,False,,-1,
7532,5,-1,7,False,True,-1,
7542,2,-1,2,False,True,-1,
7542,0,-1,10,False,True,-1,
7542,8,-1,8,False,True,-1,
7542,7,-1,6,False,True,-1,
7542,9,-1,29,False,True,-1,
7542,1,-1,20,False,True,-1,
7552,2,-1,3,False,True,-1,
7562,0,-1,9,False,True,-1,
7562,3,-1,1,False,True,-1,
7562,6,-1,5,False,,-1,
7562,1,-1,20,False,True,-1,
7562,8,-1,7,False,True,-1,
7562,7,-1,6,False,,-1,
7562,2,-1,3,False,True,-1,
7572,8,-1,7,False,True,-1,
7572,0,-1,9,False,True,-1,
7572,2,-1,2,False,True,-1,
7572,1,-1,20,False,True,-1,
7572,8,-1,7,False,True,-1,
7582,9,-1,0,False,,-1,
7582,7,-1,16,False,True,-1,
7582,2,-1,2,False,True,-1,
7582,8,-1,7,False,True,-1,
7582,5,-1,5,False,True,-1,
7582,7,-1,16,False,True,-1,
7582,4,-1,0,False,,-1,
7592,0,-1,9,False,True,-1,
7592,1,-1,20,False,True,-1,
7592,2,-1,3,False,True,-1,
7592,4,-1,0,False,,-1,
7592,6,-1,3,False,True,-1,
7602,8,-1,7,False,True,-1,
7602,7,-1,6,False,True,-1,
7602,2,-1,2,False,True,-1,
7602,6,-1,3,False,True,-1,
7612,4,-1,18,False,True,-1,
7622,4,-1,18,False,True,-1,
7622,2,-1,3,False,True,-1,
7622,8,-1,7,False,True,-1,
7622,3,-1,2,False,True,-1,
7622,4,-1,18,False,True,-1,
7622,3,-1,2,False,True,-1,
7622,4,-1,18,False,True,-1,
7622,2,-1,3,False,True,-1,
7632,6,-1,3,False,True,-1,
7632,4,-1,18,False,True,-1,
7642,2,-1,5,False,True,-1,
7642,6,-1,3,False,True,-1,
7642,8,-1,7,False,True,-1,
