type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,d,e,r,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,s,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,t,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,u,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,v,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,w,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,x,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,y,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,z,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
method,d,f,<init>(com.corrodinggames.rts.gameFramework.d.c),init,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 <init>(com.corrodinggames.rts.gameFramework.d.c) -> init,render-chain
field,d,f,a,lifeTime,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: lifeTime,render-chain
method,d,f,a(com.corrodinggames.rts.gameFramework.j.as),writeToStream,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 a(com.corrodinggames.rts.gameFramework.j.as) -> writeToStream,render-chain
field,d,f,b,isEmitting,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 boolean: isEmitting,render-chain
method,d,f,b(),initStaticEffects,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 b() -> initStaticEffects,render-chain
field,d,f,c,intervalAccum,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: intervalAccum,render-chain
method,d,f,c(),isInView,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 c() -> isInView,render-chain
field,d,f,d,burstTimer,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: burstTimer,render-chain
method,d,f,d(float),onUpdate,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 d(float) -> onUpdate,render-chain
field,d,f,e,burstCount,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: burstCount,render-chain
method,d,f,e(float),onDrawEnd,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 e(float) -> onDrawEnd,render-chain
field,d,f,f,burstInterval,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: burstInterval,render-chain
method,d,f,f(float),isExpired,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 方法 f(float) -> isExpired,render-chain
field,d,f,g,burstLimit,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: burstLimit,render-chain
field,d,f,h,spreadX,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 float: spreadX,render-chain
field,d,f,i,staticTrailEffect,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 com.corrodinggames.rts.gameFramework.d.e: staticTrailEffect,render-chain
field,d,f,j,count23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 int: count23,render-chain
field,d,f,k,count23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 int: count23,render-chain
field,d,f,l,count23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 int: count23,render-chain
field,d,f,m,field_m,"P3.1-inferred: type=boolean, was=value23",p3-auto-inferred
field,d,f,n,field_n,"P3.1-inferred: type=float, was=value23",p3-auto-inferred
field,d,f,o,field_o,"P3.1-inferred: type=float, was=value23",p3-auto-inferred
field,d,f,p,field_p,"P3.1-inferred: type=float, was=value23",p3-auto-inferred
field,d,f,q,field_q,"P3.1-inferred: type=com.corrodinggames.rts.game.f, was=value23",p3-auto-inferred
field,d,f,r,field_r,"P3.1-inferred: type=float, was=value23",p3-auto-inferred
field,d,f,s,obj23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 com.corrodinggames.rts.gameFramework.d.h: obj23,render-chain
field,d,f,t,field_t,"P3.1-inferred: type=float, was=value23",p3-auto-inferred
field,d,f,u,isFlag23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 boolean: isFlag23,render-chain
field,d,f,v,obj23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 com.corrodinggames.rts.gameFramework.d.e: obj23,render-chain
field,d,f,w,obj23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 com.corrodinggames.rts.gameFramework.d.e: obj23,render-chain
field,d,f,x,obj23,(EffectEmitter) 粒子发射器 (extends gameFramework.w): 周期性生成尾迹/烟雾/火焰特效 字段 com.corrodinggames.rts.gameFramework.d.c: obj23,render-chain
method,d,g,<clinit>(),run,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
method,d,g,<init>(),createDarkCopy,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,a,textureName,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
method,d,g,a(),init,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,b,frameWidth,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,c,frameHeight,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,d,offsetX,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,e,offsetY,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,f,frameStrideX,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,g,frameStrideY,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,h,framesPerRow,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,i,texture,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,j,darkTexture,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,k,hasDarkCopy,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,l,staticSrcRect,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
field,d,g,m,staticDstRectF,"""(EffectSpriteSheet) 特效精灵表: 纹理 + 暗色副本 + 帧尺寸网格""",unverifiable-rebuilt
method,d,h,<init>(java.lang.String, int),handle,unverifiable-rebuilt
method,d,h,<clinit>(),run,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
field,d,h,a,obj0,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
method,d,h,a(com.corrodinggames.rts.gameFramework.d.h),getResult,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
field,d,h,b,obj0,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
field,d,h,c,obj0,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
field,d,h,d,obj0,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
field,d,h,e,obj0,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
field,d,h,f,objArray0,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
method,d,h,valueOf(java.lang.String),getResult,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
method,d,h,values(),getValue,"""(DrawLayer) 绘制层级枚举 (5 层): a<b<c<d<e""",unverifiable-rebuilt
method,com.corrodinggames.rts.game.units.d,d,<init>(boolean),BuildingPlaceholder(boolean),"仅构造函数缺失; 其余成员 supplement.csv 已全覆盖(body-verified-v1300/sig-backfill), 按四元组规则跳过; 构造器设置 cg=-90(初始朝向) 与 bT=false(不参与碰撞分组); javap 确认",verified
method,com.corrodinggames.rts.game.units.d,k,,gete2,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置6),order-align-v19.111
method,com.corrodinggames.rts.game.units.d,K,,getUnitType,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置3),order-align-v19.111
method,com.corrodinggames.rts.game.units.d,cF,,getSelectionBounds,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置9),order-align-v19.111
method,com.corrodinggames.rts.game.units.d,l,,isBuilding,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置18),order-align-v19.111
method,com.corrodinggames.rts.game.units.d,bJ,,isUnderConstruction,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置22),order-align-v19.111
method,com.corrodinggames.rts.game.units.d,s,,getWidth,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置24),order-align-v19.111
method,com.corrodinggames.rts.game.units.d,db,,getfloat2,v19.111 保序对齐+arity指纹: javap方法表↔03声明 (位置15),order-align-v19.111
field,com.corrodinggames.rts.game.units.d,j,h,buildPosition,"field-order-zip-v19.114: 02b PointF h=- <-> 03 PointF buildPosition=- (位置7, BuilderUnit)",field-order-zip-v19.114
field,com.corrodinggames.rts.game.units.d,j,n,buildTimer,"field-order-zip-v19.114: 02b double n=- <-> 03 double buildTimer=- (位置13, BuilderUnit)",field-order-zip-v19.114
field,com.corrodinggames.rts.game.units.d,j,a,builderId,"field-order-zip-v19.114: 02b int a=- <-> 03 int builderId=- (位置0, BuilderUnit)",field-order-zip-v19.114
field,com.corrodinggames.rts.game.units.d,j,f,isCurrentlyBuilding,"field-order-zip-v19.114: 02b boolean f=- <-> 03 boolean isCurrentlyBuilding=- (位置5, BuilderUnit)",field-order-zip-v19.114
field,com.corrodinggames.rts.game.units.d,j,k,isAssisting,"field-order-zip-v19.114: 02b boolean k=- <-> 03 boolean isAssisting=- (位置10, BuilderUnit)",field-order-zip-v19.114
field,com.corrodinggames.rts.game.units.d,j,m,buildProgress,"field-order-zip-v19.114: 02b float m=- <-> 03 float buildProgress=- (位置12, BuilderUnit)",field-order-zip-v19.114
